words,commit_message
32,df8f51933 Fix guest and host service tests
39,aec4d13e2 Set configuration after successful init
51,8c40214d6 Update project to use cleanup, not shutdown targets
57,986e3fb25 Merge pull request #292 from hashicorp/box-collection-nit
53,822b2af8a Set target configuration from vagrantfile before save
71,f9dd34884 Merge pull request #295 from hashicorp/target-load-stored-configuration
53,430377fdc Merge pull request #291 from hashicorp/fix-ssh-config
36,e9353ac56 Remove some extraneous logger output
40,2e2966ae9 Remove test basis config helper function
44,721eb7428 Add error checking during test project setup
52,5e474995c Allow `TestTargetOption` to accept target or machine
30,0be75e6d1 Add some comments on functions
49,d802377b5 Include project resource id when loading from ref
58,b2aafa246 Include project ref within target ref when listing targets
35,04036a99c Remove error check for test machine
17,517b21833 Test helpers file
46,1e2cf39fa Update target creation to force fatal on error
43,aca9eb8a2 Move test helper functions to isolated file
50,f0a7d87f3 Only load target with vagrantfile if config exists
55,4475acb98 Cleanup target init and do not create via WithTargetRef
37,8a8e89d41 Explicitly create target from project
45,978395171 Ensure caching and use default provider value
65,5b871ec76 Merge pull request #290 from hashicorp/vagrantfile-config-rebased
35,ffa780bfb Update vagrant-plugin-sdk reference
26,6d4abe2b0 Remove old proto constants
50,a2e0c5619 Use __finalized variable to determine finalization
27,70d9fa9fa Use getters to ensure value
42,ee85eed22 Check that project ref is set before using
41,605c7f9d9 Force fatal when failing to setup machine
40,6f7e17a8b Update how configuration is set in tests
49,da0ba680a Update testing helper setups for signature change
52,0aad3390c Add funcspec mappers for finalize and merge wrappers
52,b7eb55bbb Update config testing builtin to include data checks
43,f1695b6c1 Generated proto updates for config wrappers
48,05baac151 Update ruby config service to use wrapper protos
45,0d562673f Just print class information in error content
50,139349b13 Remove vagrantfiles from default arguments in call
39,47962dff3 Scope down rescue on BoxCollection.find
58,63cefbb8e Fix ssh-config and winrm-config by remote-ifying safe_puts
60,778d009bf Mark configs with unique id. Use id for provisioner caching.
40,8a41ef339 Remove previous proto generation helpers
34,fd963c39d Reuse cache and init after cloning
29,4b61b0be4 Fix state loading for machine
40,2ce2494f7 Don't use actual values in logger output
27,a9b62812a Add box metadata conversion
29,1bd6e4d94 Always init all known targets
27,83467013e Handle Set and Logger types
67,2890fb57c Finalize the entire Vagrantfile so all config is properly available
23,e0d8fa668 Generated proto updates
14,07236213b Update modules
51,8e69548c7 Memoize some values fetched from the machine client
41,24d802582 Remove cleanup implementation from runner
61,872812eaa Fix up some direct conversions to prevent wrong cache returns
30,b8fbe1ace Remove some extraneous logging
34,3f557e26f Log what wasn't handled by wrapper
41,17fc49cf4 Add provider parsing to internal endpoint
28,f57ffec0f Use cleanup helper in runner
69,526c43a92 Use reference name for loading. Allow closes to happen automatically.
44,eee26ce5a Do not close individual plugins from manager
65,97c51a56c Reorganize vagrantfile implementation, support provider overrides
52,f50f700e5 Update machine to use vagrantfile for synced folders
48,3e783b607 Fix up project vagrantfile usage and target init
32,f56459265 Update target to use vagrantfile
34,ec531c5ac Optimize target loading from index
61,92667df09 Add cleanup to factory and close registered basis when closed
56,16d414509 Only store a project after it has been fully initialized
48,f5f1fa7f0 Remove direct target loading from client for now
30,a0c78056d Add cleanup tasks individually
53,b5233bc86 Prepend closing the runner so data can still be saved
35,c698980af Update client to use cleanup helper
50,21b17e190 Add extra parsing functions and change result type
40,9b355854f Disable push config usage in test plugin
27,eb5c970b9 Include config test builtin
39,e262cd02a Update Vagrantfile proto representation
23,67c374ddd Log value so it is used
36,19753aa2f Add LoadLocation stringer generation
39,4d403ef02 Only raise error if version load is nil
54,ab34fddbc Remove automatic target initialization, update caching
42,e03058d9e Fix up synced folder collection generation
26,a262686f0 Fix up string format types
29,18190aab3 Load location stringer update
34,43979be44 Fix logger usage in plugin manager
35,dc91194f9 Load direct conversions after setup
51,ede3b03f8 Update logger and call internal finalize on configs
17,bfebf32a5 Update go modules
37,7e387b6d1 Update core scopes to use Vagrantfile
37,3a2b8bd73 Generated load location stringer file
30,95b25bfa1 Add vagrantfile implementation
48,2cb5dab95 Include ruby client when creating plugin manager
47,1134a4e5e Update plugin manager loading. Add ruby client.
36,a8fd255f5 Update configuration type for target
47,fd113d0ac Remove vagrantfile related logic from operation
49,d6c562612 Update signature and add more vagrantfile loaders
46,2274efa56 Add helper method for performing partial loads
44,2af4ee085 Always store values even when not registered
62,dfc2a6d6f Make dummy config a proper config instance and remove to_proto
45,09e6ff7ba Use client to get vagrantfile for environment
46,0d2627014 Update remote machine to use client for values
37,972ba095e Add remote vagrantfile implementation
27,e47da9881 Update unset value constant
59,4128441aa Remove to_proto from config and update unset value constant
46,55512ca0e Provide easy access to global cache in clients
31,44afa299f Perform direct type conversions
22,c24960731 Add vagrantfile client
34,8fcabc2c1 Set global broker and cache values
62,70d725f8a Add support for origin value restrictions and custom weighting
39,53aae744a Allow callables to modify vertex weight
48,439546d58 Update input vertex to allow origin only setting
51,40cd6e861 Allow marking inputs as only accepting origin value
48,9da90f0b2 Return false if RHS does not implement hash_code
63,45b9c48f0 Add Class to known types mapper. Indifferent access for hashes.
37,df3cc08b1 Add mappers for config data and procs
38,0a80ce1ea Remove config mappers from provisioner
31,a826287f3 Add mappers for the vagrantfile
43,2d5cb6b0f Force the string proto value to be a string
31,dc5c64336 Add direct conversions of types
48,f949eb904 Load new mappers and allow for direct conversion
40,4e869330c Load config service and use global cache
55,8061a95a8 Update internal service plugins and vagrantfile loading
45,41a47617b Add config service for handling configuration
41,582f25360 Update types used for provisioner service
53,cde5479b8 Set value directly as it will have indifferent access
43,82efdf3e4 Remove extraneous logging from client setup
41,79f5264c5 Since we are inspecting, don't wrap value
24,a3dd70dd5 Allow for nested plugins
34,8024bd3bf Clean up names in funcspec helpers
43,babe5acda Remove custom to_proto methods from configs
53,555d8ae7a Adjust provisioner to upload file before modifying it
32,255c75eeb Load Vagrantfile from the client
58,708b688b3 Merge pull request #286 from hashicorp/box-set-last-update
42,6e28e0856 Update timestamp whenever a box is updated
75,94caf200e Merge pull request #285 from hashicorp/improve-run-operation-error-handling
36,e829550ea Improve run operation error handling
64,f2417e09a Merge pull request #284 from hashicorp/provider-options-bugfixes
67,74c033720 Merge pull request #283 from hashicorp/update-protobuf-deprecations
42,71cc8ee7b Fix some bugs in provider options handling
48,8b5d4b863 Update and address protobuf package deprecations
56,00829ba9e Merge pull request #277 from hashicorp/downloader-plugin
8,4289b1b7c Bump sdk
28,c5a996000 Add deps on go-retryablehttp
25,0cdb63db5 Flush out http downloader
39,1af502ee9 Rename filedownloader -> httpdownloader
29,09f92f5ce Use http client as downloader
35,7282d43fa Make downloader plugin configurable
26,36081df04 Load filedownloader plugin
11,ec2e2a6e8 go generate
29,9c234618f Add downloader builtin plugin
11,90825f708 go generate
60,42f5ca262 Merge pull request #282 from hashicorp/synced-folder-options
8,57a7ea8d5 Bump SDK
47,8b08b3117 Use plugin options for Synced Folder priorities
72,f2071c2a9 Merge pull request #281 from hashicorp/component-priorities-and-metadata
8,2c27d5f12 Bump SDK
50,33e8e2cf3 Update Hyper-V disable instructions for Windows 11
50,8dbe72a5a Use Component Options to implement ProviderOptions
50,7341d41c0 Merge pull request #280 from hashicorp/update-deps
37,c60f82d22 go generate w/ latest version of deps
48,7e3066e7b nix: Update protobuf & mockery to latest version
60,fa1f45732 Merge pull request #276 from hashicorp/machine-readable-flag
8,3f4ab04e3 Bump sdk
60,d258cc217 Merge pull request #279 from hashicorp/command-remote-plugin
25,1ad8dc523 Add command remote plugin
49,194882214 Add machine readable bool endpoint to terminal ui
13,4ffe33461 go generate .
33,9ed92d2ab Recognize --machine-readable flag
68,32bb18e9b Only output machine readable data if the terminal is not interactive
37,65e851d64 Output machine readable data as table
35,313ba8655 Implement missing ui#machine method
42,58e8e6ff9 Remove unused machine initialization steps
25,079975fe2 Add machine readable flag
60,f21f76b41 Merge pull request #268 from hashicorp/port-default-provider
45,6f9ea74e0 Mark box_optional test as temporarily pending
49,4d79c9517 Update tests and address one thing caught by them
8,41933e9c1 Bump SDK
64,25fcf6136 Sort synced folder plugins by priority and honor allowed setting
44,88822f5a9 Override provider for all non-active targets
64,823b6d366 More conservative nil checking on WithProvider to prevent panics
48,49aa22661 Temporary workaround to let Docker provider work
30,8801e030b Get default synced folder type
41,02a06bca4 Fixes for provider capability invocations
41,e60513232 Pass along provider to environment.target
41,52ed08664 Change TargetIndex to only search by uuid
31,06350a7af Port default provider selection
33,f22161418 Fix duplicate guess_provider call
37,9f9b3855b Remove unused GetDefaultProvider impl
37,16cd66525 gitignore: delve, solargraph, rubocop
50,102e10010 client/target_index: Make yard comments conformant
54,027a0b9af Merge pull request #278 from hashicorp/non-interactive
34,4f6304364 Rename --tty flag to --interactive
68,536627b9e Merge pull request #272 from hashicorp/ci-run-docker-tests-with-gogo
53,ea04133b9 Merge pull request #274 from hashicorp/set-id-datadir
46,88957f71f tests: Add assertion to address review comment
30,5bd0ac371 tests: Correct basis dir setup
53,625806f44 Don't delete machine datadir when SetId("") is called
50,e2bd70bb7 Merge pull request #275 from hashicorp/debug-flags
8,a34fab6e5 Bump sdk
69,85362faae Output deprecated message for --timestamp and --debug-timestamp flags
21,1137b9d46 Recognize debug flags
48,c4b3a7748 Merge pull request #273 from hashicorp/no-tty-ui
8,bad86ca98 Bump sdk
46,2c0f43db3 Make flags that are only defined as --no- work
79,0b6781444 Resolve issue with Vagrant core providing more flag options than Vagrant legacy
48,d062e03d9 Force all boolean flags to have a negative alias
52,28beec7ba Set alias for boolean flags that have a 'no-' option
11,dc1687e1a go generate
29,887903c0e Set aliases for command flags
18,584e7d291 Make flag --no-tty
46,2adb438ee ci: Ensure cleanup runs after notify completes
28,108275de2 Set default values for flags
26,1b8246c28 Set base command flag data
15,df25af809 Use no-tty flag
67,9094ac586 Update donothing command to use localizer to just translate message
54,d708bab84 Add error message for errors originating from a remote
77,26fac3e1d Setup noninteractive ui for the base command if the --no-tty falg is provided
30,10b505cfa ci: Run docker tests with gogo
45,ebd03d604 ci: Reorder spectesting to fix success notify
44,7a999d1f0 Add tty flag and set noninteractive terminal
55,0c7d5f2ee Merge pull request #264 from hashicorp/msg-localization
8,4435a2315 Bump sdk
57,a65981fe5 Merge pull request #271 from hashicorp/no-refresh-project
77,361f4ba9b Load all localization files and allow sdk to choose the local language to use
11,d9b2cb16e go mod tidy
55,5bfd9bda6 Enable english and spanish output for donothing command
39,0c91c4732 Add i18n, text libs and bump go bindata
45,bb30ff94f Don't refresh the project more then necessary
55,387470e67 Merge pull request #270 from hashicorp/ci-slack-on-pass
27,afd0346dc ci: Remove unnecessary vars
21,ca57fb223 ci: Simplify log pull
46,31c239053 ci: Separate log pulling and notify on success
49,9b1351560 Merge pull request #267 from hashicorp/project-cp
34,8ff4fd674 Add back in some respond_to checks
19,ba1384eb8 Fix machine mappers
27,b0b3dc2a4 Remove unused target fields
71,e020c6600 Hacks to let a remote machine be instantiated with or with out a client
39,a40d890f7 Instantiate provider for remote machine
46,da3ab7f9b Refresh project when querying for project info
25,6c10944c5 Clean up unused functions
33,053d658e5 Get default provider from go side
65,92a0b1c54 Allow remote machine to be initialized with just a machine client
44,31393eb3a Fill in some missing target client functions
24,6d1359b1f Get Provider from target
32,0117c01e4 Fill in environment remote class
27,f340e192f Fill in project ruby client
53,b842f6841 Merge pull request #259 from hashicorp/finish-machine
23,07e3f7e80 Fix machine state tests
35,fa561cab2 Fill in mock machine client methods
8,4932932b2 Bump sdk
72,2000a53b0 Initialize from client if provided, otherwise from passed in environment
48,0a37521ef Remove reload machine function from the grpc api
30,6dfca17d5 Get machine state from go impl
47,b4fbf76a3 Plug machine#uid methods into remote go backend
23,5ab49f33b Refactor remote machine
54,3dcfd32ed Merge pull request #266 from hashicorp/make-tests-pass
44,692dcb1b9 Allow testing plugins to have parent plugins
31,d135f24f4 Add target specialization tests
20,85ea3c3d1 Update machine tests
54,33ecb0715 Refactor mocks to be wrapped by testing plugin objects
31,8df560d65 Set mock guest/host plugin name
36,852a87f9d Add mock behaviour for getting seeds
54,b381487dd Use testing plugins to populate testing plugin manager
22,c712afad8 Update testing plugins
